,charge,discharge,soc
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,1.0,0.0,0.9
149,1.0,0.0,1.8
150,1.0,0.0,2.7
151,0.0,0.0,2.7
152,0.0,0.0,2.7
153,0.0,0.0,2.7
154,1.0,0.0,3.6
155,0.4444444444444443,0.0,4.0
156,0.0,0.0,4.0
157,0.0,0.0,4.0
158,0.0,0.0,4.0
159,0.0,0.0,4.0
160,0.0,0.0,4.0
161,0.0,0.0,4.0
162,0.0,0.0,4.0
163,0.0,0.0,4.0
164,0.0,0.0,4.0
165,0.0,0.0,4.0
166,0.0,0.0,4.0
167,0.0,0.0,4.0
168,0.0,0.0,4.0
169,0.0,0.0,4.0
170,0.0,0.0,4.0
171,0.0,0.0,4.0
172,0.0,0.0,4.0
173,0.0,0.0,4.0
174,0.0,0.0,4.0
175,0.0,0.0,4.0
176,0.0,0.0,4.0
177,0.0,0.0,4.0
178,0.0,0.0,4.0
179,0.0,0.0,4.0
180,0.0,0.0,4.0
181,0.0,0.0,4.0
182,0.0,0.0,4.0
183,0.0,0.0,4.0
184,0.0,0.0,4.0
185,0.0,0.0,4.0
186,0.0,0.0,4.0
187,0.0,0.0,4.0
188,0.0,0.0,4.0
189,0.0,0.0,4.0
190,0.0,0.0,4.0
191,0.0,0.0,4.0
192,0.0,0.0,4.0
193,0.0,0.0,4.0
194,0.0,0.0,4.0
195,0.0,0.0,4.0
196,0.0,0.0,4.0
197,0.0,0.0,4.0
198,0.0,0.0,4.0
199,0.0,0.0,4.0
200,0.0,0.0,4.0
201,0.0,0.0,4.0
202,0.0,0.0,4.0
203,0.0,0.0,4.0
204,0.0,0.0,4.0
205,0.0,0.0,4.0
206,0.0,0.0,4.0
207,0.0,0.0,4.0
208,0.0,0.0,4.0
209,0.0,0.0,4.0
210,0.0,0.0,4.0
211,0.0,0.0,4.0
212,0.0,0.0,4.0
213,0.0,0.0,4.0
214,0.0,0.0,4.0
215,0.0,0.0,4.0
216,0.0,0.0,4.0
217,0.0,0.0,4.0
218,0.0,0.0,4.0
219,0.0,0.0,4.0
220,0.0,0.0,4.0
221,0.0,0.0,4.0
222,0.0,0.0,4.0
223,0.0,0.0,4.0
224,0.0,0.0,4.0
225,0.0,0.0,4.0
226,0.0,0.0,4.0
227,0.0,0.0,4.0
228,0.0,0.0,4.0
229,0.0,0.0,4.0
230,0.0,0.0,4.0
231,0.0,0.0,4.0
232,0.0,0.0,4.0
233,0.0,0.0,4.0
234,0.0,0.0,4.0
235,0.0,0.0,4.0
236,0.0,0.0,4.0
237,0.0,0.0,4.0
238,0.0,0.0,4.0
239,0.0,0.0,4.0
240,0.0,0.0,4.0
241,0.0,0.0,4.0
242,0.0,0.0,4.0
243,0.0,0.0,4.0
244,0.0,0.0,4.0
245,0.0,0.0,4.0
246,0.0,0.0,4.0
247,0.0,1.0,2.888888888888889
248,0.0,0.0,2.888888888888889
249,0.0,0.0,2.888888888888889
250,0.0,0.7999999999999999,2.0
251,0.0,0.0,2.0
252,0.0,0.0,2.0
253,0.0,0.0,2.0
254,0.0,0.0,2.0
255,0.0,0.0,2.0
256,0.0,0.0,2.0
257,0.0,0.0,2.0
258,0.0,0.0,2.0
259,0.0,0.0,2.0
260,0.0,0.0,2.0
261,0.0,0.0,2.0
262,0.0,0.0,2.0
263,0.0,0.0,2.0
264,0.0,0.0,2.0
265,0.0,0.0,2.0
266,0.0,0.0,2.0
267,0.0,0.0,2.0
268,0.0,0.0,2.0
269,0.0,0.0,2.0
270,0.0,0.0,2.0
271,0.0,0.0,2.0
272,0.0,0.0,2.0
273,0.0,0.0,2.0
274,0.0,0.0,2.0
275,0.0,0.0,2.0
276,0.0,0.0,2.0
277,0.0,0.0,2.0
278,0.0,0.0,2.0
279,0.0,0.0,2.0
280,0.0,0.0,2.0
281,0.0,0.0,2.0
282,0.0,0.0,2.0
283,0.0,0.0,2.0
284,0.0,0.0,2.0
285,0.0,0.0,2.0
286,0.0,0.0,2.0
287,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.0,2.0
0,0.0,0.36,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.72,0.8
0,0.0,0.0,0.8
0,0.0,0.0,0.8
0,0.0,0.0,0.8
0,0.0,0.72,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.0,0.0,0.9
0,0.9999999999999999,0.0,1.8
0,0.6666666666666667,0.0,2.4000000000000004
0,1.0,0.0,3.3
0,0.7777777777777778,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,1.0,2.8888888888888893
0,0.0,1.0,1.7777777777777777
0,0.0,1.0,0.6666666666666665
0,0.0,0.5999999999999999,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.0,0.0,0.9
0,0.9999999999999999,0.0,1.8
0,1.0,0.0,2.7
0,1.0,0.0,3.6
0,0.4444444444444446,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.72,3.2
0,0.0,0.0,3.2
0,0.0,0.0,3.2
0,0.0,1.0,2.088888888888889
0,0.0,0.43999999999999995,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,0.0,0.0,1.6
0,1.0,0.0,2.5000000000000004
0,0.9999999999999999,0.0,3.4000000000000004
0,0.6666666666666667,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
0,0.0,0.0,4.0
